Contaminantes al AGUA de las e-DMAs E-PRTR ejercicio 2008 (Sumatorio cantidad másica por Contaminante);;;;;;;;;;
Ejercicio;NIF;Razón Social;NIMA;Denominación;Municipio;Tipo;Contaminante;Descripción;Cod PRTR;Cantidad masica KG/Año
2008;A48212567;GARBIKER A.B. (S.A.);4800001091;GARBIKER-BERRIZ;Berriz;Agua;022300;CARBONO ORGÁNICO TOTAL (TOC);76;12270
2008;A48212567;GARBIKER A.B. (S.A.);4800001091;GARBIKER-BERRIZ;Berriz;Agua;020112;HIERRO;(null);176,7
2008;A20003216;PAPELERA GUIPUZCOANA DE ZICUÑAGA, S.A.;2000000174;PAPELERA GUIPUZCOANA DE ZICUÑAGA;Hernani;Agua;020130;NÍQUEL Y SUS COMPUESTOS;22;0
2008;A48663546;ACEROS INOXIDABLES OLARRA;4800001446;ACEROS INOXIDABLES OLARRA;Loiu;Agua;022300;CARBONO ORGÁNICO TOTAL (TOC);76;0
2008;A48004360;FAES FARMA;4800001449;FAES FARMA;Leioa;Agua;020109;COBRE;(null);0,13
2008;A48004360;FAES FARMA;4800001449;FAES FARMA;Leioa;Agua;021200;FENOLES;71;3,73
2008;A48004360;FAES FARMA;4800001449;FAES FARMA;Leioa;Agua;020700;ACEITES Y GRASAS MINERALES NO PERSISTENTES;(null);0
2008;A48004360;FAES FARMA;4800001449;FAES FARMA;Leioa;Agua;021801;AMONIACO;(null);167,48
2008;A48063812;TALLERES FABIO MURGA;4800001461;TALLERES FABIO MURGA;Balmaseda;Agua;020127;CROMO Y SUS COMPUESTOS;19;1,7856
2008;A48063812;TALLERES FABIO MURGA;4800001461;TALLERES FABIO MURGA;Balmaseda;Agua;021000;CIANUROS;82;0
2008;B48966154;J.L. FRENCH ANSOLA;4800001498;J.L. FRENCH ANSOLA;Etxebarria;Agua;020128;COBRE Y SUS COMPUESTOS;20;0,0709
2008;A48061485;VIDRIERIA Y CRISTALERIA DE LAMIACO;4800001505;Vidriería y Cristalería de Lamiaco S.A.;Leioa;Agua;022200;FÓSFORO TOTAL;13;61,8175
2008;A48061485;VIDRIERIA Y CRISTALERIA DE LAMIACO;4800001505;Vidriería y Cristalería de Lamiaco S.A.;Leioa;Agua;020130;NÍQUEL Y SUS COMPUESTOS;22;12,3635
2008;A28381473;ARKEMA QUIMICA;4800001391;ARKEMA QUIMICA, S.A. - ALONSOTEGI;Alonsotegi;Agua;010114;DICLOROMETANO (DCM);35;7,41
2008;A28381473;ARKEMA QUIMICA;4800001391;ARKEMA QUIMICA, S.A. - ALONSOTEGI;Alonsotegi;Agua;020131;PLOMO Y SUS COMPUESTOS;23;0
2008;A28381473;ARKEMA QUIMICA;4800001391;ARKEMA QUIMICA, S.A. - ALONSOTEGI;Alonsotegi;Agua;020128;COBRE Y SUS COMPUESTOS;20;0
2008;A28381473;ARKEMA QUIMICA;4800001391;ARKEMA QUIMICA, S.A. - ALONSOTEGI;Alonsotegi;Agua;010300;COMPUESTOS ORGANICOS DE ESTAÑO;69;0
2008;A28381473;ARKEMA QUIMICA;4800001391;ARKEMA QUIMICA, S.A. - ALONSOTEGI;Alonsotegi;Agua;020113;MANGANESO;(null);21,72
2008;B48969877;BAHIA DE BIZKAIA ELECTRICIDAD;4800001434;BAHIA DE BIZKAIA ELECTRICIDAD;Zierbena;Agua;021100;CLORUROS;79;0
2008;B95510046;ILARDUYA PRODUCTOS DE FUNDICION, S.L.U.;4800001443;ILARDUYA;Amorebieta-Etxano;Agua;020127;CROMO Y SUS COMPUESTOS;19;0,1993
2008;B95510046;ILARDUYA PRODUCTOS DE FUNDICION, S.L.U.;4800001443;ILARDUYA;Amorebieta-Etxano;Agua;010107;HEXACLOROBUTADIENO (HCBD);43;0
2008;B95510046;ILARDUYA PRODUCTOS DE FUNDICION, S.L.U.;4800001443;ILARDUYA;Amorebieta-Etxano;Agua;010400;MERCURIO Y SUS COMPUESTOS;21;0
2008;B95510046;ILARDUYA PRODUCTOS DE FUNDICION, S.L.U.;4800001443;ILARDUYA;Amorebieta-Etxano;Agua;020130;NÍQUEL Y SUS COMPUESTOS;22;0,00779
2008;B95510046;ILARDUYA PRODUCTOS DE FUNDICION, S.L.U.;4800001443;ILARDUYA;Amorebieta-Etxano;Agua;020131;PLOMO Y SUS COMPUESTOS;23;0
2008;B95510046;ILARDUYA PRODUCTOS DE FUNDICION, S.L.U.;4800001443;ILARDUYA;Amorebieta-Etxano;Agua;010802;ETILBENCENO (COMO BTEX);65;0
2008;B95510046;ILARDUYA PRODUCTOS DE FUNDICION, S.L.U.;4800001443;ILARDUYA;Amorebieta-Etxano;Agua;011003;FLUORANTENO;88;0
2008;A48435309;BILBAINA DE ALQUITRANES;4800001521;BILBAINA ALQUITRANES;Barakaldo;Agua;010106;HEXACLOROBENCENO (HCB);42;0
2008;A48435309;BILBAINA DE ALQUITRANES;4800001521;BILBAINA ALQUITRANES;Barakaldo;Agua;010400;MERCURIO Y SUS COMPUESTOS;21;0,00662
2008;A48435309;BILBAINA DE ALQUITRANES;4800001521;BILBAINA ALQUITRANES;Barakaldo;Agua;011100;CLOROALCANOS (C10-C13);31;23,1
2008;A48435309;BILBAINA DE ALQUITRANES;4800001521;BILBAINA ALQUITRANES;Barakaldo;Agua;020124;CALCIO;(null);1753,93
2008;A48435309;BILBAINA DE ALQUITRANES;4800001521;BILBAINA ALQUITRANES;Barakaldo;Agua;020118;SELENIO;(null);0,8976
2008;A48435309;BILBAINA DE ALQUITRANES;4800001521;BILBAINA ALQUITRANES;Barakaldo;Agua;010115;CLORDANO;28;0
2008;A48435309;BILBAINA DE ALQUITRANES;4800001521;BILBAINA ALQUITRANES;Barakaldo;Agua;010202;CLORFENVINFOS;30;0
2008;A48435309;BILBAINA DE ALQUITRANES;4800001521;BILBAINA ALQUITRANES;Barakaldo;Agua;010133;CLORURO DE VINILO;60;0
2008;A48435309;BILBAINA DE ALQUITRANES;4800001521;BILBAINA ALQUITRANES;Barakaldo;Agua;010119;ENDRINA;39;0
2008;A48435309;BILBAINA DE ALQUITRANES;4800001521;BILBAINA ALQUITRANES;Barakaldo;Agua;010802;ETILBENCENO (COMO BTEX);65;2,4237
2008;A48435309;BILBAINA DE ALQUITRANES;4800001521;BILBAINA ALQUITRANES;Barakaldo;Agua;020801;FTALATO DE BIS (2-ETILHEXILO) (DEHP);70;0
2008;A48435309;BILBAINA DE ALQUITRANES;4800001521;BILBAINA ALQUITRANES;Barakaldo;Agua;020301;OXIDO DE ETILENO;66;0
2008;A48435309;BILBAINA DE ALQUITRANES;4800001521;BILBAINA ALQUITRANES;Barakaldo;Agua;010131;PCDD + PCDF;47;0
2008;A48435309;BILBAINA DE ALQUITRANES;4800001521;BILBAINA ALQUITRANES;Barakaldo;Agua;010123;PENTACLOROBENCENO;48;0
2008;A48435309;BILBAINA DE ALQUITRANES;4800001521;BILBAINA ALQUITRANES;Barakaldo;Agua;010110;PERCLOROETILENO;(null);0
2008;A48435309;BILBAINA DE ALQUITRANES;4800001521;BILBAINA ALQUITRANES;Barakaldo;Agua;010301;TRIBUTILESTAÑO Y COMPUESTOS;74;0
2008;A48018170;JESUS OÑATE Y HERMANOS;4800001557;JESUS OÑATE Y HERMANOS, S.A;Durango;Agua;020125;SODIO;(null);2529,7
2008;B01292903;SIDENOR INDUSTRIAL;2000004629;SIDENOR INDUSTRIAL, S.L. (Azkoitia);Azkoitia;Agua;030700;DQO;(null);8775,38
2008;B01292903;SIDENOR INDUSTRIAL;2000004629;SIDENOR INDUSTRIAL, S.L. (Azkoitia);Azkoitia;Agua;010500;CADMIO Y SUS COMPUESTOS;18;0,2686
2008;B01292903;SIDENOR INDUSTRIAL;2000004629;SIDENOR INDUSTRIAL, S.L. (Azkoitia);Azkoitia;Agua;021300;FLUORUROS;83;152,902
2008;B95452769;LEAZ VALORIZACIONES;2000004630;VERTEDERO INERTES (AZKOITIA);Azkoitia;Agua;020130;NÍQUEL Y SUS COMPUESTOS;22;0,38
2008;B95452769;LEAZ VALORIZACIONES;2000004630;VERTEDERO INERTES (AZKOITIA);Azkoitia;Agua;020101;ALUMINIO;(null);12,3
2008;B95452769;LEAZ VALORIZACIONES;2000004630;VERTEDERO INERTES (AZKOITIA);Azkoitia;Agua;031000;SOLIDOS EN SUSPENSION;(null);70
2008;A48064521;FUNDICIONES GARBI;4800001566;FUNDICIONES GARBI;Abadiño;Agua;031000;SOLIDOS EN SUSPENSION;(null);42,74
2008;F48010177;SEBERIA BILBAINA;4800001570;SEBERIA BILBAINA, S.COOP.;Barakaldo;Agua;010123;PENTACLOROBENCENO;48;0
2008;A01038074;EKONOR;2000001048;EKONOR-PLANTA DE ADUNA;Aduna;Agua;020127;CROMO Y SUS COMPUESTOS;19;0,66
2008;A01038074;EKONOR;2000001048;EKONOR-PLANTA DE ADUNA;Aduna;Agua;020132;ZINC Y SUS COMPUESTOS;24;10,88
2008;A01038074;EKONOR;2000001048;EKONOR-PLANTA DE ADUNA;Aduna;Agua;020112;HIERRO;(null);9,02
2008;A01038074;EKONOR;2000001048;EKONOR-PLANTA DE ADUNA;Aduna;Agua;021500;SULFATOS;(null);17394,18
2008;A01038074;EKONOR;2000001048;EKONOR-PLANTA DE ADUNA;Aduna;Agua;011003;FLUORANTENO;88;1,32
2008;A01038074;EKONOR;2000001048;EKONOR-PLANTA DE ADUNA;Aduna;Agua;011006;BENZO(k)FLUORANTENO (COMO PAH);(null);1,32
2008;B01292903;SIDENOR INDUSTRIAL;2000004628;GERDAU SIDENOR LEGAZPI;Legazpi;Agua;021000;CIANUROS;82;0,009795
2008;B01292903;SIDENOR INDUSTRIAL;2000004628;GERDAU SIDENOR LEGAZPI;Legazpi;Agua;020127;CROMO Y SUS COMPUESTOS;19;0,48975
2008;A48435309;BILBAINA DE ALQUITRANES;4800001521;BILBAINA ALQUITRANES;Barakaldo;Agua;020103;ARSENICO;(null);0
2008;A48435309;BILBAINA DE ALQUITRANES;4800001521;BILBAINA ALQUITRANES;Barakaldo;Agua;020115;NIQUEL;(null);0
2008;A95075586;IBERDROLA GENERACION, S.A.U.;2000004679;IBERDROLA GENERACIÓN C. T. PASAJES;Pasaia;Agua;020127;CROMO Y SUS COMPUESTOS;19;1,04
2008;A95075586;IBERDROLA GENERACION, S.A.U.;2000004679;IBERDROLA GENERACIÓN C. T. PASAJES;Pasaia;Agua;010131;PCDD + PCDF;47;0
2008;A58410176;SARRIOPAPEL Y CELULOSA;2000004709;SARRIO PAPEL -FACTORIA DE URANGA-;Berrobi;Agua;030700;DQO;(null);47422,39
2008;A58410176;SARRIOPAPEL Y CELULOSA;2000004709;SARRIO PAPEL -FACTORIA DE URANGA-;Berrobi;Agua;010121;LINDANO;45;0
2008;F20025292;FAGOR EDERLAN;2000004904;BEHE PRESIOKO ALUMINIO-MEKANIZAZIOA 2;Arrasate/Mondragón;Agua;020112;HIERRO;(null);0,427392
2008;B20032330;OBE HETTICH;2000004738;OBE Hettich, S.L. en Comandita;Aizarnazabal;Agua;022100;NITRÓGENO TOTAL;12;877,4
2008;B20032330;OBE HETTICH;2000004738;OBE Hettich, S.L. en Comandita;Aizarnazabal;Agua;020400;DETERGENTES. AGENTES TENSOACTIVOS EN GENERAL;(null);4,653
2008;B20032330;OBE HETTICH;2000004738;OBE Hettich, S.L. en Comandita;Aizarnazabal;Agua;030700;DQO;(null);1738,22
2008;B20074829;HIERROS EGUINO;2000004756;HIERROS EGUINO;Azkoitia;Agua;020128;COBRE Y SUS COMPUESTOS;20;0
2008;B20074829;HIERROS EGUINO;2000004756;HIERROS EGUINO;Azkoitia;Agua;020130;NÍQUEL Y SUS COMPUESTOS;22;0
2008;B20074829;HIERROS EGUINO;2000004756;HIERROS EGUINO;Azkoitia;Agua;030700;DQO;(null);13124,55
2008;B20074829;HIERROS EGUINO;2000004756;HIERROS EGUINO;Azkoitia;Agua;020112;HIERRO;(null);0,654
2008;B20074829;HIERROS EGUINO;2000004756;HIERROS EGUINO;Azkoitia;Agua;031000;SOLIDOS EN SUSPENSION;(null);491,812
2008;F20020517;FAGOR ELECTRODOMESTICOS;2000004894;PLANTA SAN ANDRES;Arrasate/Mondragón;Agua;030800;DBO5;(null);1878,48
2008;F20020517;FAGOR ELECTRODOMESTICOS;2000004894;PLANTA SAN ANDRES;Arrasate/Mondragón;Agua;030700;DQO;(null);3430,26
2008;F20020517;FAGOR ELECTRODOMESTICOS;2000004894;PLANTA SAN ANDRES;Arrasate/Mondragón;Agua;010500;CADMIO Y SUS COMPUESTOS;18;0,277
2008;F20020517;FAGOR ELECTRODOMESTICOS;2000004894;PLANTA SAN ANDRES;Arrasate/Mondragón;Agua;021000;CIANUROS;82;0,184
2008;F20020517;FAGOR ELECTRODOMESTICOS;2000004894;PLANTA SAN ANDRES;Arrasate/Mondragón;Agua;021100;CLORUROS;79;48091
2008;F20020517;FAGOR ELECTRODOMESTICOS;2000004894;PLANTA SAN ANDRES;Arrasate/Mondragón;Agua;020128;COBRE Y SUS COMPUESTOS;20;0
2008;F20020517;FAGOR ELECTRODOMESTICOS;2000004895;PLANTA GARAGARTZA;Arrasate/Mondragón;Agua;020112;HIERRO;(null);2,39
2008;F20020517;FAGOR ELECTRODOMESTICOS;2000004895;PLANTA GARAGARTZA;Arrasate/Mondragón;Agua;021500;SULFATOS;(null);7283
2008;F20020517;FAGOR ELECTRODOMESTICOS;2000004895;PLANTA GARAGARTZA;Arrasate/Mondragón;Agua;021000;CIANUROS;82;0
2008;F20020517;FAGOR ELECTRODOMESTICOS;2000004895;PLANTA GARAGARTZA;Arrasate/Mondragón;Agua;022100;NITRÓGENO TOTAL;12;133,83
2008;F20025292;FAGOR EDERLAN;2000004901;ESKORIATZAKO ALUMINIO INJEKZIOA- POWER TRAIN;Eskoriatza;Agua;021000;CIANUROS;82;0
2008;F20025292;FAGOR EDERLAN;2000004901;ESKORIATZAKO ALUMINIO INJEKZIOA- POWER TRAIN;Eskoriatza;Agua;011002;NAFTALENO;68;0,0043248
2008;F20025292;FAGOR EDERLAN;2000004902;URIBARRIKO BURDINA GALDATEGIA;Arrasate/Mondragón;Agua;020127;CROMO Y SUS COMPUESTOS;19;0,018312
2008;F20025292;FAGOR EDERLAN;2000004902;URIBARRIKO BURDINA GALDATEGIA;Arrasate/Mondragón;Agua;011008;BENZO(g, h, i)PERILENO (COMO PAH);(null);0
2008;F20025292;FAGOR EDERLAN;2000004902;URIBARRIKO BURDINA GALDATEGIA;Arrasate/Mondragón;Agua;010100;COMPUESTOS ORGANOHALOGENADOS Y SUSTANCIAS QUE PUEDAN DAR ORIGEN A COMPUESTOS DE ESTA CLASE EN EL MEDIO ACUATICO;40;0,57
2008;F20026944;IRIZAR;2000004907;IRIZAR, S.COOP.;Ormaiztegi;Agua;010400;MERCURIO Y SUS COMPUESTOS;21;0
2008;F20026944;IRIZAR;2000004907;IRIZAR, S.COOP.;Ormaiztegi;Agua;030800;DBO5;(null);1078,50888
2008;F20026944;IRIZAR;2000004907;IRIZAR, S.COOP.;Ormaiztegi;Agua;011004;BENZO(a)PIRENO (COMO PAH);(null);0
2008;B83727255;ALCOA TRANSFORMACION DE PRODUCTOS;4800005747;alcoa transformacion de productos  ( Amorebieta );Amorebieta-Etxano;Agua;021400;NITRATOS;(null);16,44
2008;B83727255;ALCOA TRANSFORMACION DE PRODUCTOS;4800005747;alcoa transformacion de productos  ( Amorebieta );Amorebieta-Etxano;Agua;021500;SULFATOS;(null);28,48
2008;B83727255;ALCOA TRANSFORMACION DE PRODUCTOS;4800005747;alcoa transformacion de productos  ( Amorebieta );Amorebieta-Etxano;Agua;022200;FÓSFORO TOTAL;13;1,24
2008;A48060057;CESPA CONTEN;4800005846;VERTEDERO LARRABETZU;Larrabetzu;Agua;020129;ARSÉNICO Y SUS COMPUESTOS;17;0,42
2008;A48060057;CESPA CONTEN;4800005846;VERTEDERO LARRABETZU;Larrabetzu;Agua;022100;NITRÓGENO TOTAL;12;814,66
2008;A48060057;CESPA CONTEN;4800005846;VERTEDERO LARRABETZU;Larrabetzu;Agua;020117;PLOMO;(null);2,99
2008;A01140227;TUBACEX TUBOS INOXIDABLES;0100000158;TTI. LLODIO, S.A.;Laudio/Llodio;Agua;010100;COMPUESTOS ORGANOHALOGENADOS Y SUSTANCIAS QUE PUEDAN DAR ORIGEN A COMPUESTOS DE ESTA CLASE EN EL MEDIO ACUATICO;40;26,71
2008;A01140227;TUBACEX TUBOS INOXIDABLES;0100000158;TTI. LLODIO, S.A.;Laudio/Llodio;Agua;020112;HIERRO;(null);0
2008;A01140227;TUBACEX TUBOS INOXIDABLES;0100000158;TTI. LLODIO, S.A.;Laudio/Llodio;Agua;021000;CIANUROS;82;1,93
2008;A01140227;TUBACEX TUBOS INOXIDABLES;0100000158;TTI. LLODIO, S.A.;Laudio/Llodio;Agua;011007;INDENO(1, 2, 3-cd)PIRENO (COMO PAH);(null);0
2008;B01218932;CELSA ATLANTIC;0100000240;LAMINACIONES ARREGUI, S.L.;Vitoria-Gasteiz;Agua;010600;ACEITES Y GRASAS MINERALES PERSISTENTES;(null);6,2425
2008;A01001908;GENERAL QUIMICA;0100000281;GENERAL QUIMICA S.A.;Lantarón;Agua;010122;MIREX;46;0
2008;A01001908;GENERAL QUIMICA;0100000281;GENERAL QUIMICA S.A.;Lantarón;Agua;010302;TRIFENILESTAÑO Y COMPUESTOS;75;0
2008;A01001908;GENERAL QUIMICA;0100000281;GENERAL QUIMICA S.A.;Lantarón;Agua;011003;FLUORANTENO;88;0
2008;A01001908;GENERAL QUIMICA;0100000281;GENERAL QUIMICA S.A.;Lantarón;Agua;010803;TOLUENO (COMO BTEX);73;568,44
2008;A01001908;GENERAL QUIMICA;0100000281;GENERAL QUIMICA S.A.;Lantarón;Agua;020128;COBRE Y SUS COMPUESTOS;20;82,83
2008;A01001908;GENERAL QUIMICA;0100000281;GENERAL QUIMICA S.A.;Lantarón;Agua;010106;HEXACLOROBENCENO (HCB);42;0
2008;A01001908;GENERAL QUIMICA;0100000281;GENERAL QUIMICA S.A.;Lantarón;Agua;020131;PLOMO Y SUS COMPUESTOS;23;0
2008;A01001296;GAMARRA, S.A.;0100000221;GAMARRA S.A.;Vitoria-Gasteiz;Agua;022200;FÓSFORO TOTAL;13;0,02261
2008;A01001049;QUINTON HAZELL ESPAÑA;0100000224;QUINTON HAZELL ESPAÑA;Laudio/Llodio;Agua;021801;AMONIACO;(null);24,29
2008;A01001049;QUINTON HAZELL ESPAÑA;0100000224;QUINTON HAZELL ESPAÑA;Laudio/Llodio;Agua;030700;DQO;(null);2189,46
2008;A01001049;QUINTON HAZELL ESPAÑA;0100000224;QUINTON HAZELL ESPAÑA;Laudio/Llodio;Agua;020129;ARSÉNICO Y SUS COMPUESTOS;17;0,0007
2008;A01001049;QUINTON HAZELL ESPAÑA;0100000224;QUINTON HAZELL ESPAÑA;Laudio/Llodio;Agua;010800;BTEX (BENCENO, TOLUENO, ETILBENCENO XILENOS);(null);0
2008;A48032734;INDUSTRIAS GALYCAS;0100000311;INDUSTRIAS GALYCAS, S.A.;Vitoria-Gasteiz;Agua;020104;BARIO;(null);0,3925
2008;A48032734;INDUSTRIAS GALYCAS;0100000311;INDUSTRIAS GALYCAS, S.A.;Vitoria-Gasteiz;Agua;020108;COBALTO;(null);0,1869
2008;A48032734;INDUSTRIAS GALYCAS;0100000311;INDUSTRIAS GALYCAS, S.A.;Vitoria-Gasteiz;Agua;020103;ARSENICO;(null);0,1869
2008;A01394261;AIALA VIDRIO;0100000320;AIALA VIDRIO, S.A.;Laudio/Llodio;Agua;022100;NITRÓGENO TOTAL;12;129,3268
2008;A01129303;CELAYA EMPARANZA Y GALDOS INTERNACIONAL S.A.;0100000340;CEGASA;Vitoria-Gasteiz;Agua;020600;COMPUESTOS INORGANICOS DE FOSFORO Y FOSFORO ELEMENTAL;(null);0,000036
2008;A01129303;CELAYA EMPARANZA Y GALDOS INTERNACIONAL S.A.;0100000340;CEGASA;Vitoria-Gasteiz;Agua;010100;COMPUESTOS ORGANOHALOGENADOS Y SUSTANCIAS QUE PUEDAN DAR ORIGEN A COMPUESTOS DE ESTA CLASE EN EL MEDIO ACUATICO;40;0,001225
2008;A20516233;SNA EUROPE INDUSTRIES IBERIA;0100000388;SNA EUROPE INDUSTRIES IBERIA, S.A. (PLANTA DE VITORIA-GASTEIZ);Vitoria-Gasteiz;Agua;020112;HIERRO;(null);14,965
2008;A01156942;CONDESA FABRIL, S.A.;0100000394;CONDESA FABRIL, S.A.;Legutiano;Agua;020112;HIERRO;(null);0,7525
2008;B01418953;LITOGRAFIA ALAVESA, S.L.;0100000489;LITOGRAFIA ALAVESA - LITALSA;Oyón-Oion;Agua;020128;COBRE Y SUS COMPUESTOS;20;0,124
2008;B01418953;LITOGRAFIA ALAVESA, S.L.;0100000489;LITOGRAFIA ALAVESA - LITALSA;Oyón-Oion;Agua;022100;NITRÓGENO TOTAL;12;0,432
2008;A01001908;GENERAL QUIMICA;0100000281;GENERAL QUIMICA S.A.;Lantarón;Agua;010128;HEXABROMOBIFENILO;90;0
2008;A01001908;GENERAL QUIMICA;0100000281;GENERAL QUIMICA S.A.;Lantarón;Agua;011100;CLOROALCANOS (C10-C13);31;0
2008;B61373718;PEMCO ESMALTES;0100000288;PEMCO ESMALTES (ANTIGUO EN OLARIZU, S/N);Vitoria-Gasteiz;Agua;010100;COMPUESTOS ORGANOHALOGENADOS Y SUSTANCIAS QUE PUEDAN DAR ORIGEN A COMPUESTOS DE ESTA CLASE EN EL MEDIO ACUATICO;40;0,78
2008;B61373718;PEMCO ESMALTES;0100000288;PEMCO ESMALTES (ANTIGUO EN OLARIZU, S/N);Vitoria-Gasteiz;Agua;020102;ANTIMONIO;(null);0,39
2008;B61373718;PEMCO ESMALTES;0100000288;PEMCO ESMALTES (ANTIGUO EN OLARIZU, S/N);Vitoria-Gasteiz;Agua;020104;BARIO;(null);4
2008;B61373718;PEMCO ESMALTES;0100000288;PEMCO ESMALTES (ANTIGUO EN OLARIZU, S/N);Vitoria-Gasteiz;Agua;020111;ESTAÑO;(null);0,34
2008;A48045900;DEGUISA;0100000543;DEGUISA, S.A;Amurrio;Agua;022200;FÓSFORO TOTAL;13;1,49
2008;A48045900;DEGUISA;0100000543;DEGUISA, S.A;Amurrio;Agua;020130;NÍQUEL Y SUS COMPUESTOS;22;0
2008;A48045900;DEGUISA;0100000543;DEGUISA, S.A;Amurrio;Agua;021300;FLUORUROS;83;0,66
2008;A01012210;INDUSTRIA AUXILIAR ALAVESA;0100000558;INDUSTRIA AUXILIAR ALAVESA S.A.;Amurrio;Agua;020130;NÍQUEL Y SUS COMPUESTOS;22;0,616
2008;A01012210;INDUSTRIA AUXILIAR ALAVESA;0100000558;INDUSTRIA AUXILIAR ALAVESA S.A.;Amurrio;Agua;030700;DQO;(null);362,93
2008;A01012210;INDUSTRIA AUXILIAR ALAVESA;0100000558;INDUSTRIA AUXILIAR ALAVESA S.A.;Amurrio;Agua;020131;PLOMO Y SUS COMPUESTOS;23;0,004
2008;A01012210;INDUSTRIA AUXILIAR ALAVESA;0100000558;INDUSTRIA AUXILIAR ALAVESA S.A.;Amurrio;Agua;021200;FENOLES;71;0,011
2008;A01012228;EVONIK SILQUIMICA;0100000575;EVONIK SILQUIMICA;Lantarón;Agua;020127;CROMO Y SUS COMPUESTOS;19;0
2008;A01012228;EVONIK SILQUIMICA;0100000575;EVONIK SILQUIMICA;Lantarón;Agua;030700;DQO;(null);18686
2008;A01012228;EVONIK SILQUIMICA;0100000575;EVONIK SILQUIMICA;Lantarón;Agua;010100;COMPUESTOS ORGANOHALOGENADOS Y SUSTANCIAS QUE PUEDAN DAR ORIGEN A COMPUESTOS DE ESTA CLASE EN EL MEDIO ACUATICO;40;0
2008;B48677041;ARCELORMITTAL SESTAO;4800003081;ARCELORMITTAL SESTAO;Sestao;Agua;020129;ARSÉNICO Y SUS COMPUESTOS;17;0
2008;A01012228;EVONIK SILQUIMICA;0100000575;EVONIK SILQUIMICA;Lantarón;Agua;011008;BENZO(g, h, i)PERILENO (COMO PAH);(null);0
2008;A01012228;EVONIK SILQUIMICA;0100000575;EVONIK SILQUIMICA;Lantarón;Agua;010114;DICLOROMETANO (DCM);35;0
2008;B48303705;RECUBRIMIENTOS ELECTROLITICOS CONDUCTORES;4800002768;RECUBRIMIENTOS ELECTROLITICOS CONDUCTORES;Barakaldo;Agua;020128;COBRE Y SUS COMPUESTOS;20;54
2008;B48303705;RECUBRIMIENTOS ELECTROLITICOS CONDUCTORES;4800002768;RECUBRIMIENTOS ELECTROLITICOS CONDUCTORES;Barakaldo;Agua;020130;NÍQUEL Y SUS COMPUESTOS;22;16,19
2008;B48303705;RECUBRIMIENTOS ELECTROLITICOS CONDUCTORES;4800002768;RECUBRIMIENTOS ELECTROLITICOS CONDUCTORES;Barakaldo;Agua;022200;FÓSFORO TOTAL;13;16,48
2008;B48303705;RECUBRIMIENTOS ELECTROLITICOS CONDUCTORES;4800002768;RECUBRIMIENTOS ELECTROLITICOS CONDUCTORES;Barakaldo;Agua;022300;CARBONO ORGÁNICO TOTAL (TOC);76;206,02
2008;B48303705;RECUBRIMIENTOS ELECTROLITICOS CONDUCTORES;4800002768;RECUBRIMIENTOS ELECTROLITICOS CONDUCTORES;Barakaldo;Agua;020126;POTASIO;(null);553,69
2008;A48434781;SALICA INDUSTRIA ALIMENTARIA;4800002811;SALICA INDUSTRIA ALIMENTARIA;Bermeo;Agua;030700;DQO;(null);336960,9
2008;A48434781;SALICA INDUSTRIA ALIMENTARIA;4800002811;SALICA INDUSTRIA ALIMENTARIA;Bermeo;Agua;022200;FÓSFORO TOTAL;13;548,541
2008;A48434781;SALICA INDUSTRIA ALIMENTARIA;4800002811;SALICA INDUSTRIA ALIMENTARIA;Bermeo;Agua;011003;FLUORANTENO;88;0
2008;A48816193;SOGECAR;4800003016;SOGECAR, S.A.;Zamudio;Agua;030700;DQO;(null);0
2008;A48816193;SOGECAR;4800003016;SOGECAR, S.A.;Zamudio;Agua;020113;MANGANESO;(null);0
2008;F48067607;MAIER;4800003077;MAIER, S.COOP.;Ajangiz;Agua;010600;ACEITES Y GRASAS MINERALES PERSISTENTES;(null);134,41
2008;F48067607;MAIER;4800003077;MAIER, S.COOP.;Ajangiz;Agua;030700;DQO;(null);27679,615
2008;F48067607;MAIER;4800003077;MAIER, S.COOP.;Ajangiz;Agua;020128;COBRE Y SUS COMPUESTOS;20;41,076
2008;A48716633;EUSKAL KATAFORESIS;4800003080;EKT;Iurreta;Agua;010500;CADMIO Y SUS COMPUESTOS;18;0
2008;A48716633;EUSKAL KATAFORESIS;4800003080;EKT;Iurreta;Agua;010100;COMPUESTOS ORGANOHALOGENADOS Y SUSTANCIAS QUE PUEDAN DAR ORIGEN A COMPUESTOS DE ESTA CLASE EN EL MEDIO ACUATICO;40;1213,44
2008;A48716633;EUSKAL KATAFORESIS;4800003080;EKT;Iurreta;Agua;011003;FLUORANTENO;88;0
2008;A48716633;EUSKAL KATAFORESIS;4800003080;EKT;Iurreta;Agua;011006;BENZO(k)FLUORANTENO (COMO PAH);(null);0
2008;A01274067;HELADOS Y POSTRES;0100000554;HELADOS Y POSTRES, S.A.;Asparrena;Agua;022400;ACEITES Y GRASAS;(null);607,59
2008;F48565261;FURESA;4800003220;FURESA S. COOP;Iurreta;Agua;031000;SOLIDOS EN SUSPENSION;(null);2558,2
2008;F48565261;FURESA;4800003220;FURESA S. COOP;Iurreta;Agua;020132;ZINC Y SUS COMPUESTOS;24;48,546
2008;F48565261;FURESA;4800003220;FURESA S. COOP;Iurreta;Agua;020101;ALUMINIO;(null);57,11
