Contaminantes al AIRE de las e-DMAs E-PRTR ejercicio 2008 (Sumatorio cantidad por Contaminante);;;;;;;;;;
Ejercicio;NIF;Razón Social;NIMA;Denominación;Municipio;Tipo;Contaminante;Descripción;Cod PRTR;Cantidad KG/Año
2008;A20043311;S. IZAGUIRRE;2000004469;LAMINACION EN FRIO DE ACERO;Usurbil;Aire;070102;OXIDO NITROSO (N2O);5;3,8
2008;F20027090;AMPO;2000007176;AMPO S.COOP;Idiazabal;Aire;030404;DIOXIDO DE CARBONO;3;18294,875
2008;F20027090;AMPO;2000007176;AMPO S.COOP;Idiazabal;Aire;020201;ARSENICO Y SUS COMPUESTOS;17;0,0404
2008;F20027090;AMPO;2000007176;AMPO S.COOP;Idiazabal;Aire;020302;PLOMO Y SUS COMPUESTOS;23;6,1688
2008;F20027090;AMPO;2000007176;AMPO S.COOP;Idiazabal;Aire;040404;NMVOC (COMPUESTOS ORGÁNICOS VOLÁTILES NO METÁNICOS);7;30208,08596
2008;A20030128;JOSE MARIA UCIN;2000004454;JOSE MARÍA UCIN, S.A.;Usurbil;Aire;080000;PARTÍCULAS SÓLIDAS;(null);217
2008;B20435301;ARCELORMITTAL GIPUZKOA;2000007979;ARCELOR MITTAL OLABERRÍA, S.L.;Olaberria;Aire;020201;ARSENICO Y SUS COMPUESTOS;17;3,44
2008;B20435301;ARCELORMITTAL GIPUZKOA;2000007979;ARCELOR MITTAL OLABERRÍA, S.L.;Olaberria;Aire;020303;CROMO Y SUS COMPUESTOS;19;55
2008;B20435301;ARCELORMITTAL GIPUZKOA;2000007979;ARCELOR MITTAL OLABERRÍA, S.L.;Olaberria;Aire;050106;HIDROCARBUROS AROMÁTICOS POLICÍCLICOS (PAH);72;26,78
2008;B20490801;PERFILES ESPECILES SELAK;2000010018;PERFILES ESPECIALES SELAK, S.L.;Hernani;Aire;010000;PARTICULAS SOLIDAS INERTES;(null);1837,13
2008;B20490801;PERFILES ESPECILES SELAK;2000010018;PERFILES ESPECIALES SELAK, S.L.;Hernani;Aire;030402;OXIDOS DE NITROGENO;8;3046,13
2008;A20042883;CROMADOS ARRIZABALAGA;2000013492;CROMADOS ARRIZABALAGA;Deba;Aire;020303;CROMO Y SUS COMPUESTOS;19;21,24
2008;B20564894;USIMEK BERGARA, SL;2000016761;USIMEK BERGARA, SL;Bergara;Aire;030402;OXIDOS DE NITROGENO;8;156,17
2008;B20564894;USIMEK BERGARA, SL;2000016761;USIMEK BERGARA, SL;Bergara;Aire;070102;OXIDO NITROSO (N2O);5;2,52
2008;A48017917;CANDY HOOVER ELECTRODOMESTICOS;2000016763;CANDY HOOVER ELECTRODOMÉSTICOS, S.A.;Bergara;Aire;030403;MONOXIDO DE CARBONO;2;191,1
2008;A48019244;SMURFIT KAPPA NERVION, S.A.;4800007292;SMURFIT KAPPA NERVIÓN, S.A. (FABRICA IURRETA);Iurreta;Aire;040228;TETRACLOROETILENO (PERCLOROETILENO);52;0
2008;A48019244;SMURFIT KAPPA NERVION, S.A.;4800007292;SMURFIT KAPPA NERVIÓN, S.A. (FABRICA IURRETA);Iurreta;Aire;040139;TRICLOROMETANO (CLOROFORMO);58;0
2008;A48019244;SMURFIT KAPPA NERVION, S.A.;4800007292;SMURFIT KAPPA NERVIÓN, S.A. (FABRICA IURRETA);Iurreta;Aire;030401;OXIDOS DE AZUFRE;11;78910,556
2008;A48019244;SMURFIT KAPPA NERVION, S.A.;4800007292;SMURFIT KAPPA NERVIÓN, S.A. (FABRICA IURRETA);Iurreta;Aire;070102;OXIDO NITROSO (N2O);5;7693,289
2008;A48019244;SMURFIT KAPPA NERVION, S.A.;4800007292;SMURFIT KAPPA NERVIÓN, S.A. (FABRICA IURRETA);Iurreta;Aire;020201;ARSENICO Y SUS COMPUESTOS;17;0,60942
2008;A48019244;SMURFIT KAPPA NERVION, S.A.;4800007292;SMURFIT KAPPA NERVIÓN, S.A. (FABRICA IURRETA);Iurreta;Aire;020102;MERCURIO Y SUS COMPUESTOS;21;1,22514
2008;A48019244;SMURFIT KAPPA NERVION, S.A.;4800007292;SMURFIT KAPPA NERVIÓN, S.A. (FABRICA IURRETA);Iurreta;Aire;050302;BENCENO;62;0
2008;A48023030;COMPAÑIA NORTEÑA DE BEBIDAS GASEOSAS (NORBEGA);4800007298;COMPAÑÍA NORTEÑA DE BEBIDAS GASEOSAS NORBEGA;Galdakao;Aire;030402;OXIDOS DE NITROGENO;8;5010,6
2008;A48023030;COMPAÑIA NORTEÑA DE BEBIDAS GASEOSAS (NORBEGA);4800007298;COMPAÑÍA NORTEÑA DE BEBIDAS GASEOSAS NORBEGA;Galdakao;Aire;030404;DIOXIDO DE CARBONO;3;4981649,6
2008;A48023030;COMPAÑIA NORTEÑA DE BEBIDAS GASEOSAS (NORBEGA);4800007298;COMPAÑÍA NORTEÑA DE BEBIDAS GASEOSAS NORBEGA;Galdakao;Aire;030401;OXIDOS DE AZUFRE;11;238,1
2008;A48034177;CELULOSAS MOLDEADAS;4800007321;CELULOSAS MOLDEADAS;Atxondo;Aire;030402;OXIDOS DE NITROGENO;8;73670,06
2008;A48034177;CELULOSAS MOLDEADAS;4800007321;CELULOSAS MOLDEADAS;Atxondo;Aire;030208;FLUOR Y COMPUESTOS INORGÁNICOS (HF);84;0
2008;A48034177;CELULOSAS MOLDEADAS;4800007321;CELULOSAS MOLDEADAS;Atxondo;Aire;040228;TETRACLOROETILENO (PERCLOROETILENO);52;0
2008;A20164240;FUNDICIONES GELMA,;2000009737;FUNDICIONES GELMA, S.A.;Arrasate/Mondragón;Aire;070102;OXIDO NITROSO (N2O);5;97
2008;A20164240;FUNDICIONES GELMA,;2000009737;FUNDICIONES GELMA, S.A.;Arrasate/Mondragón;Aire;030209;CLORO Y COMPUESTOS INORGÁNICOS (HCL);80;0
2008;A20164240;FUNDICIONES GELMA,;2000009737;FUNDICIONES GELMA, S.A.;Arrasate/Mondragón;Aire;030208;FLUOR Y COMPUESTOS INORGÁNICOS (HF);84;31,3
2008;A20544383;CELULOSAS DE HERNANI;2000009940;CELULOSAS DE HERNANI;Hernani;Aire;030403;MONOXIDO DE CARBONO;2;1524
2008;A20544383;CELULOSAS DE HERNANI;2000009940;CELULOSAS DE HERNANI;Hernani;Aire;030404;DIOXIDO DE CARBONO;3;8520
2008;A20544383;CELULOSAS DE HERNANI;2000009940;CELULOSAS DE HERNANI;Hernani;Aire;070102;OXIDO NITROSO (N2O);5;152,01
2008;A20613253;PAPEL ARALAR;2000007375;PAPEL ARALAR;Amezketa;Aire;030403;MONOXIDO DE CARBONO;2;9057,4
2008;A20613253;PAPEL ARALAR;2000007375;PAPEL ARALAR;Amezketa;Aire;030404;DIOXIDO DE CARBONO;3;49684320
2008;A48179196;INDUSTRIA DE TURBO PROPULSORES;4800007478;INDUSTRIA DE TURBO PROPULSORES;Zamudio;Aire;010000;PARTICULAS SOLIDAS INERTES;(null);448,3
2008;A48179196;INDUSTRIA DE TURBO PROPULSORES;4800007478;INDUSTRIA DE TURBO PROPULSORES;Zamudio;Aire;040143;COMPUESTOS ORGANICOS VOLATILES;(null);2051
2008;A48208581;S.A. DE DESC. Y ELIMIN. DE RESID.;4800007497;S.A. DE DESCONTAMINACION Y ELIMINACION DE RESIDUOS;Bilbao;Aire;030403;MONOXIDO DE CARBONO;2;599,1
2008;A48208581;S.A. DE DESC. Y ELIMIN. DE RESID.;4800007497;S.A. DE DESCONTAMINACION Y ELIMINACION DE RESIDUOS;Bilbao;Aire;040404;NMVOC (COMPUESTOS ORGÁNICOS VOLÁTILES NO METÁNICOS);7;299,55
2008;A48212567;GARBIKER A.B. (S.A.);4800007500;VERTEDERO DE R.U. IGORRE;Igorre;Aire;020306;COBRE Y SUS COMPUESTOS;20;0
2008;A48212567;GARBIKER A.B. (S.A.);4800007500;VERTEDERO DE R.U. IGORRE;Igorre;Aire;030401;OXIDOS DE AZUFRE;11;0
2008;A58410176;SARRIOPAPEL Y CELULOSA;4800007625;SARRIOPAPEL Y CELULOSA S.A.;Amorebieta-Etxano;Aire;030404;DIOXIDO DE CARBONO;3;9127000
2008;A58410176;SARRIOPAPEL Y CELULOSA;4800007625;SARRIOPAPEL Y CELULOSA S.A.;Amorebieta-Etxano;Aire;040209;DI(2-ETILHEXIL)-FTALATO (DIOCTILFTALATO);70;0
2008;A58410176;SARRIOPAPEL Y CELULOSA;4800007625;SARRIOPAPEL Y CELULOSA S.A.;Amorebieta-Etxano;Aire;040228;TETRACLOROETILENO (PERCLOROETILENO);52;0
2008;A48002117;CEMENTOS LEMONA;4800007547;CEMENTOS LEMONA, S.A;Lemoa;Aire;050107;PCDD + PCDF (DIOXINAS + FURANOS);47;0
2008;A48002117;CEMENTOS LEMONA;4800007547;CEMENTOS LEMONA, S.A;Lemoa;Aire;030207;AMONIACO;6;13379,6
2008;A48120836;FUNDICIONES SAN ELOY;4800007424;FUNDICIONES SAN ELOY;Elorrio;Aire;020303;CROMO Y SUS COMPUESTOS;19;53,73
2008;A48120836;FUNDICIONES SAN ELOY;4800007424;FUNDICIONES SAN ELOY;Elorrio;Aire;030403;MONOXIDO DE CARBONO;2;2350,96
2008;A48120836;FUNDICIONES SAN ELOY;4800007424;FUNDICIONES SAN ELOY;Elorrio;Aire;050302;BENCENO;62;520
2008;A48179196;INDUSTRIA DE TURBO PROPULSORES;4800007478;INDUSTRIA DE TURBO PROPULSORES;Zamudio;Aire;020305;FLUORUROS FACILMENTE SOLUBLES;(null);0
2008;B84486711;MOMENTIVE SPECIALTY CHEMICALS ASUA, S.L.;4800007642;MOMENTIVE SPECIALTY CHEMICALS ASUA, S.L.;Sondika;Aire;040309;DICLOROMETANO (DICLORURO DE METILENO) DCM;35;0
2008;B84486711;MOMENTIVE SPECIALTY CHEMICALS ASUA, S.L.;4800007642;MOMENTIVE SPECIALTY CHEMICALS ASUA, S.L.;Sondika;Aire;050302;BENCENO;62;0
2008;B84486711;MOMENTIVE SPECIALTY CHEMICALS ASUA, S.L.;4800007642;MOMENTIVE SPECIALTY CHEMICALS ASUA, S.L.;Sondika;Aire;060101;PM10 (PARTÍCULAS SUSPENDIDAS FRACCIÓN RESPIRABLE);86;0
2008;B01292903;SIDENOR INDUSTRIAL;4800007655;Sidenor Industrial (fabrica de basauri);Basauri;Aire;020303;CROMO Y SUS COMPUESTOS;19;1134,38
2008;B01292903;SIDENOR INDUSTRIAL;4800007655;Sidenor Industrial (fabrica de basauri);Basauri;Aire;050107;PCDD + PCDF (DIOXINAS + FURANOS);47;0,000511
2008;B01292903;SIDENOR INDUSTRIAL;4800007655;Sidenor Industrial (fabrica de basauri);Basauri;Aire;060101;PM10 (PARTÍCULAS SUSPENDIDAS FRACCIÓN RESPIRABLE);86;165289,63
2008;B48954622;PASTGUREN;4800007760;PASTGUREN, S.L;Zalla;Aire;030404;DIOXIDO DE CARBONO;3;27050971,7
2008;B01129626;FUNDIAL;0100001001;FUNDIAL, S.L.U.;Legutiano;Aire;030403;MONOXIDO DE CARBONO;2;2773,37249
2008;B01129626;FUNDIAL;0100001001;FUNDIAL, S.L.U.;Legutiano;Aire;030401;OXIDOS DE AZUFRE;11;134,9
2008;A01140227;TUBACEX TUBOS INOXIDABLES;0100000607;TTI. AMURRIO, S.A.;Amurrio;Aire;070102;OXIDO NITROSO (N2O);5;42,2
2008;A01140227;TUBACEX TUBOS INOXIDABLES;0100000607;TTI. AMURRIO, S.A.;Amurrio;Aire;080000;PARTÍCULAS SÓLIDAS;(null);593,34
2008;A01140227;TUBACEX TUBOS INOXIDABLES;0100000607;TTI. AMURRIO, S.A.;Amurrio;Aire;040404;NMVOC (COMPUESTOS ORGÁNICOS VOLÁTILES NO METÁNICOS);7;1619
2008;A01140227;TUBACEX TUBOS INOXIDABLES;0100000607;TTI. AMURRIO, S.A.;Amurrio;Aire;020201;ARSENICO Y SUS COMPUESTOS;17;0
2008;A01140227;TUBACEX TUBOS INOXIDABLES;0100000607;TTI. AMURRIO, S.A.;Amurrio;Aire;050106;HIDROCARBUROS AROMÁTICOS POLICÍCLICOS (PAH);72;0
2008;A01140227;TUBACEX TUBOS INOXIDABLES;0100000607;TTI. AMURRIO, S.A.;Amurrio;Aire;060101;PM10 (PARTÍCULAS SUSPENDIDAS FRACCIÓN RESPIRABLE);86;0
2008;A01021708;GALVANIZADOS VITORIA;0100000663;GALVANIZADOS VITORIA S.A.;Vitoria-Gasteiz;Aire;020312;ZINC Y SUS COMPUESTOS;24;111,476
2008;A01021708;GALVANIZADOS VITORIA;0100000663;GALVANIZADOS VITORIA S.A.;Vitoria-Gasteiz;Aire;040404;NMVOC (COMPUESTOS ORGÁNICOS VOLÁTILES NO METÁNICOS);7;111,905
2008;A01027184;TALLER AUXILIAR DE GALVANOTECNIA ALAVESA;0100000739;Talller Auxiliar de Galvanotecnia Alavesa, S.A.;Vitoria-Gasteiz;Aire;030401;OXIDOS DE AZUFRE;11;0
2008;A01030287;FUNDICIONES URBINA;0100000785;FUNDICIONES URBINA;Legutiano;Aire;020101;CADMIO Y SUS COMPUESTOS;18;0,24989
2008;A01030287;FUNDICIONES URBINA;0100000785;FUNDICIONES URBINA;Legutiano;Aire;020303;CROMO Y SUS COMPUESTOS;19;2,7952
2008;A01030287;FUNDICIONES URBINA;0100000785;FUNDICIONES URBINA;Legutiano;Aire;050302;BENCENO;62;4833,176
2008;A01030287;FUNDICIONES URBINA;0100000785;FUNDICIONES URBINA;Legutiano;Aire;030402;OXIDOS DE NITROGENO;8;2948,9234
2008;A01030287;FUNDICIONES URBINA;0100000785;FUNDICIONES URBINA;Legutiano;Aire;030404;DIOXIDO DE CARBONO;3;82978,8
2008;A01001940;PIROTECNIA LECEA;0100001356;PIROTECNIA LECEA S.A.;Barrundia;Aire;070105;METANO;1;0
2008;A01001940;PIROTECNIA LECEA;0100001356;PIROTECNIA LECEA S.A.;Barrundia;Aire;040112;1,2-DICLOROETANO (DCE);34;0
2008;A01001940;PIROTECNIA LECEA;0100001356;PIROTECNIA LECEA S.A.;Barrundia;Aire;050308;CLORURO DE VINILO;60;0
2008;A01169523;DEKITRA;0100002521;DEKITRA;Lantarón;Aire;030403;MONOXIDO DE CARBONO;2;520,8
2008;B01311372;FELIX MARTINEZ DE LECEA;0100001358;FELIX MARTINEZ DE LECEA S.L.;Lantarón;Aire;070103;HFCs (HIDROFLUORCARBONADOS);4;0
2008;B01311372;FELIX MARTINEZ DE LECEA;0100001358;FELIX MARTINEZ DE LECEA S.L.;Lantarón;Aire;020203;NIQUEL Y SUS COMPUESTOS;22;0
2008;B01311372;FELIX MARTINEZ DE LECEA;0100001358;FELIX MARTINEZ DE LECEA S.L.;Lantarón;Aire;020302;PLOMO Y SUS COMPUESTOS;23;0
2008;V01024058;AVICOLA TOLOSA SAT;0100001390;AVICOLA TOLOSA S.A.T.;Asparrena;Aire;070102;OXIDO NITROSO (N2O);5;1052,39
2008;B01002971;COMPAÑIA DE BEBIDAS PEPSICO;0100002258;COMPAÑIA DE BEBIDAS PEPSICO S.L.;Zigoitia;Aire;030403;MONOXIDO DE CARBONO;2;798
2008;B01002971;COMPAÑIA DE BEBIDAS PEPSICO;0100002258;COMPAÑIA DE BEBIDAS PEPSICO S.L.;Zigoitia;Aire;070102;OXIDO NITROSO (N2O);5;48,3
2008;B01002971;COMPAÑIA DE BEBIDAS PEPSICO;0100002258;COMPAÑIA DE BEBIDAS PEPSICO S.L.;Zigoitia;Aire;030401;OXIDOS DE AZUFRE;11;0
2008;B01225325;ECN CABLE GROUP;0100002259;ECN CABLE GROUP;Vitoria-Gasteiz;Aire;060101;PM10 (PARTÍCULAS SUSPENDIDAS FRACCIÓN RESPIRABLE);86;31376
2008;B01225325;ECN CABLE GROUP;0100002259;ECN CABLE GROUP;Vitoria-Gasteiz;Aire;070102;OXIDO NITROSO (N2O);5;130,1
2008;B01463694;TUBOS REUNIDOS INDUSTRIAL S.L.U.;0100002267;TUBOS REUNIDOS INDUSTRIAL S.L.U.;Amurrio;Aire;020302;PLOMO Y SUS COMPUESTOS;23;3105,13
2008;B01463694;TUBOS REUNIDOS INDUSTRIAL S.L.U.;0100002267;TUBOS REUNIDOS INDUSTRIAL S.L.U.;Amurrio;Aire;070103;HFCs (HIDROFLUORCARBONADOS);4;0
2008;B01463694;TUBOS REUNIDOS INDUSTRIAL S.L.U.;0100002267;TUBOS REUNIDOS INDUSTRIAL S.L.U.;Amurrio;Aire;040228;TETRACLOROETILENO (PERCLOROETILENO);52;0
2008;A01008309;INDUSTRIAS DIMO;0100002284;INDUSTRIAS DIMO, S.A.;Vitoria-Gasteiz;Aire;030403;MONOXIDO DE CARBONO;2;335,23
2008;A01008309;INDUSTRIAS DIMO;0100002285;INDUSTRIAS DIMO (ZINCADO);Vitoria-Gasteiz;Aire;030209;CLORO Y COMPUESTOS INORGÁNICOS (HCL);80;0
2008;A50010263;ARAGONESA DE PIENSOS;0100002301;ARAGONESA DE PIENSOS S.A.;Berantevilla;Aire;030404;DIOXIDO DE CARBONO;3;2734369,2
2008;A20026753;MOMENTIVE SPECIALTY CHEMICALS IBERICA;0100002482;MOMENTIVE SPECIALTY CHEMICALS IBERICA LANTARON;Lantarón;Aire;070105;METANO;1;1,9
2008;A01258458;RAMONDIN CAPSULAS;0100001348;RAMONDIN CÁPSULAS, S.A.;Laguardia;Aire;080000;PARTÍCULAS SÓLIDAS;(null);1136
2008;A01258458;RAMONDIN CAPSULAS;0100001348;RAMONDIN CÁPSULAS, S.A.;Laguardia;Aire;030402;OXIDOS DE NITROGENO;8;1120,4
2008;B01292903;SIDENOR INDUSTRIAL;0100002541;SIDENOR INDUSTRIAL FABRICA DE VITORIA-GASTEIZ;Vitoria-Gasteiz;Aire;030403;MONOXIDO DE CARBONO;2;8527,91
2008;B01292903;SIDENOR INDUSTRIAL;0100002541;SIDENOR INDUSTRIAL FABRICA DE VITORIA-GASTEIZ;Vitoria-Gasteiz;Aire;030404;DIOXIDO DE CARBONO;3;28943,1
2008;B01197052;RECUBRIMIENTOS GASTEIZ;0100002641;RECUBRIMIENTOS GASTEIZ, 2;Vitoria-Gasteiz;Aire;060101;PM10 (PARTÍCULAS SUSPENDIDAS FRACCIÓN RESPIRABLE);86;4,8
2008;A01010958;ACERIA DE ALAVA,;0100003661;ACERÍA DE ÁLAVA, S.A.;Amurrio;Aire;050107;PCDD + PCDF (DIOXINAS + FURANOS);47;0,00008236
2008;B01159565;JEZ SISTEMAS FERROVIARIOS;0100005329;JEZ SISTEMAS FERROVIARIOS, S.L.;Laudio/Llodio;Aire;040404;NMVOC (COMPUESTOS ORGÁNICOS VOLÁTILES NO METÁNICOS);7;11253,029
2008;B01159565;JEZ SISTEMAS FERROVIARIOS;0100005329;JEZ SISTEMAS FERROVIARIOS, S.L.;Laudio/Llodio;Aire;020306;COBRE Y SUS COMPUESTOS;20;0,03534152
2008;B01159565;JEZ SISTEMAS FERROVIARIOS;0100005329;JEZ SISTEMAS FERROVIARIOS, S.L.;Laudio/Llodio;Aire;030209;CLORO Y COMPUESTOS INORGÁNICOS (HCL);80;25,92
2008;B01159565;JEZ SISTEMAS FERROVIARIOS;0100005329;JEZ SISTEMAS FERROVIARIOS, S.L.;Laudio/Llodio;Aire;070105;METANO;1;3,7
2008;A01352368;NOVACERO;0100006172;NOVACERO SAL;Vitoria-Gasteiz;Aire;030209;CLORO Y COMPUESTOS INORGÁNICOS (HCL);80;154,844
2008;A01352368;NOVACERO;0100006172;NOVACERO SAL;Vitoria-Gasteiz;Aire;020102;MERCURIO Y SUS COMPUESTOS;21;0,00001364
2008;A01352368;NOVACERO;0100006172;NOVACERO SAL;Vitoria-Gasteiz;Aire;050107;PCDD + PCDF (DIOXINAS + FURANOS);47;0,0000113
2008;A01061373;AMURRIO FERROCARRIL Y EQUIPOS;0100006390;AMURRIO FERROCARRIL Y EQUIPOS S.A.;Amurrio;Aire;020203;NIQUEL Y SUS COMPUESTOS;22;0,00001
2008;A01061373;AMURRIO FERROCARRIL Y EQUIPOS;0100006390;AMURRIO FERROCARRIL Y EQUIPOS S.A.;Amurrio;Aire;050106;HIDROCARBUROS AROMÁTICOS POLICÍCLICOS (PAH);72;61,7025
2008;A01048354;CERAMICA MARLO, S.A.;0100006411;CERAMICA MARLO, S.A;Armiñón;Aire;030403;MONOXIDO DE CARBONO;2;41706
2008;A01048354;CERAMICA MARLO, S.A.;0100006411;CERAMICA MARLO, S.A;Armiñón;Aire;070105;METANO;1;4213,9
2008;A58527060;NERVACERO;4800007628;NERVACERO;Valle de Trápaga-Trapagaran;Aire;070102;OXIDO NITROSO (N2O);5;0,56
2008;B48483465;ELMET;4800002865;ELMET;Berango;Aire;020312;ZINC Y SUS COMPUESTOS;24;1305
2008;B48483465;ELMET;4800002865;ELMET;Berango;Aire;020102;MERCURIO Y SUS COMPUESTOS;21;5,9
2008;B48483465;ELMET;4800002865;ELMET;Berango;Aire;020303;CROMO Y SUS COMPUESTOS;19;7,4
2008;A28036408;SOCIEDAD FINANCIERA Y MINERA;4800007093;CEMENTOS REZOLA ARRIGORRIAGA;Arrigorriaga;Aire;020302;PLOMO Y SUS COMPUESTOS;23;14,768
2008;A28036408;SOCIEDAD FINANCIERA Y MINERA;4800007093;CEMENTOS REZOLA ARRIGORRIAGA;Arrigorriaga;Aire;030403;MONOXIDO DE CARBONO;2;996622
2008;A28036408;SOCIEDAD FINANCIERA Y MINERA;4800007093;CEMENTOS REZOLA ARRIGORRIAGA;Arrigorriaga;Aire;030404;DIOXIDO DE CARBONO;3;357128073
2008;A28036408;SOCIEDAD FINANCIERA Y MINERA;2000004647;CEMENTOS REZOLA AÑORGA;Donostia-San Sebastián;Aire;020202;COBALTO Y SUS COMPUESTOS;(null);1,4483
2008;A28036408;SOCIEDAD FINANCIERA Y MINERA;2000004647;CEMENTOS REZOLA AÑORGA;Donostia-San Sebastián;Aire;020312;ZINC Y SUS COMPUESTOS;24;0
2008;A48137657;BEFESA ZINC AMOREBIETA;4800002110;Befesa Zinc Amorebieta, S.A.U.;Amorebieta-Etxano;Aire;070107;CLOROFLUOROCARBUROS (CFC);15;0
2008;A48137657;BEFESA ZINC AMOREBIETA;4800002110;Befesa Zinc Amorebieta, S.A.U.;Amorebieta-Etxano;Aire;040404;NMVOC (COMPUESTOS ORGÁNICOS VOLÁTILES NO METÁNICOS);7;87,4
2008;A20001020;CONSTRUCCIONES Y AUXILIAR DE FERROCARRILES;2000000096;CAF-BEASAIN;Beasain;Aire;070102;OXIDO NITROSO (N2O);5;168,29
2008;A20012563;MUNKSJÖ PAPER;2000007374;MUNSKJÖ PAPER, S.A.;Berastegi;Aire;030402;OXIDOS DE NITROGENO;8;11972
2008;A20012563;MUNKSJÖ PAPER;2000007374;MUNSKJÖ PAPER, S.A.;Berastegi;Aire;040404;NMVOC (COMPUESTOS ORGÁNICOS VOLÁTILES NO METÁNICOS);7;1273
2008;A01038025;ELECTROCROMO;0100008824;ELECTROCROMO;Vitoria-Gasteiz;Aire;030403;MONOXIDO DE CARBONO;2;0,6
2008;A01038025;ELECTROCROMO;0100008824;ELECTROCROMO;Vitoria-Gasteiz;Aire;030404;DIOXIDO DE CARBONO;3;4298,8
2008;B01254689;NUBIOLA PIGMENTOS;0100000234;NUBIOLA PIGMENTOS, S.L.;Laudio/Llodio;Aire;080000;PARTÍCULAS SÓLIDAS;(null);20691
2008;A48032072;BARNA;4800021585;BARNA;Mundaka;Aire;070102;OXIDO NITROSO (N2O);5;12
2008;A20001020;CONSTRUCCIONES Y AUXILIAR DE FERROCARRILES;2000000096;CAF-BEASAIN;Beasain;Aire;030402;OXIDOS DE NITROGENO;8;86156,19
2008;A48037550;GEA IBERICA;4800024666;GEA IBERICA, S.A. - VIZCAYA;Igorre;Aire;030404;DIOXIDO DE CARBONO;3;10942761
2008;A48037550;GEA IBERICA;4800024666;GEA IBERICA, S.A. - VIZCAYA;Igorre;Aire;050107;PCDD + PCDF (DIOXINAS + FURANOS);47;0
2008;A48037550;GEA IBERICA;4800024666;GEA IBERICA, S.A. - VIZCAYA;Igorre;Aire;070102;OXIDO NITROSO (N2O);5;196,1
2008;B62575873;ZEOLITAS DE ALAVA;0100011549;ZEOLITAS DE ALAVA, S.L.;Lantarón;Aire;040404;NMVOC (COMPUESTOS ORGÁNICOS VOLÁTILES NO METÁNICOS);7;406
2008;B62575873;ZEOLITAS DE ALAVA;0100011549;ZEOLITAS DE ALAVA, S.L.;Lantarón;Aire;070102;OXIDO NITROSO (N2O);5;81,2
2008;A20003570;MICHELIN ESPAÑA PORTUGAL;2000004416;MICHELIN ESPAÑA  PORTUGAL, S.A. - FABRICA DE LASARTE;Lasarte-Oria;Aire;040404;NMVOC (COMPUESTOS ORGÁNICOS VOLÁTILES NO METÁNICOS);7;125772
2008;A20001020;CONSTRUCCIONES Y AUXILIAR DE FERROCARRILES;2000000096;CAF-BEASAIN;Beasain;Aire;010000;PARTICULAS SOLIDAS INERTES;(null);829,88
2008;B01123595;AVICOLA ARBARAITZ;0100001582;AVICOLA ARBARAITZ S.L.;Asparrena;Aire;030401;OXIDOS DE AZUFRE;11;27,87
2008;A20021507;HIJOS DE JUAN DE GARAY,S.A.;2000000113;HIJOS DE JUAN DE GARAY, S.A.;Oñati;Aire;030402;OXIDOS DE NITROGENO;8;15676,9
2008;B20879680;CORRUGADOS AZPEITIA;2000000168;CORRUGADOS AZPEITIA;Azpeitia;Aire;040157;PCB;50;0
2008;A20595955;VICTORIO LUZURIAGA-USURBIL;2000000118;VICTORIO LUZURIAGA-USURBIL;Usurbil;Aire;050302;BENCENO;62;0
2008;A20003224;PAPELERA DEL ORIA;2000000119;PAPELERA DEL ORIA;Zizurkil;Aire;030403;MONOXIDO DE CARBONO;2;2318
2008;A20017919;PAPELERA DE AMAROZ;2000000126;PAPELERA DE AMAROZ, S.A.;Tolosa;Aire;020302;PLOMO Y SUS COMPUESTOS;23;0
2008;A20017919;PAPELERA DE AMAROZ;2000000126;PAPELERA DE AMAROZ, S.A.;Tolosa;Aire;040228;TETRACLOROETILENO (PERCLOROETILENO);52;0
2008;A20664785;TALLERES DE ESCORIAZA;2000000128;TESA ESCORIAZA;Eskoriatza;Aire;030403;MONOXIDO DE CARBONO;2;203,4
2008;A20664785;TALLERES DE ESCORIAZA;2000000128;TESA ESCORIAZA;Eskoriatza;Aire;040404;NMVOC (COMPUESTOS ORGÁNICOS VOLÁTILES NO METÁNICOS);7;7451,7
2008;A20664785;TALLERES DE ESCORIAZA;2000000128;TESA ESCORIAZA;Eskoriatza;Aire;020203;NIQUEL Y SUS COMPUESTOS;22;0
2008;A20664785;TALLERES DE ESCORIAZA;2000000128;TESA ESCORIAZA;Eskoriatza;Aire;030209;CLORO Y COMPUESTOS INORGÁNICOS (HCL);80;0
2008;A20664785;TALLERES DE ESCORIAZA;2000000128;TESA ESCORIAZA;Eskoriatza;Aire;020303;CROMO Y SUS COMPUESTOS;19;0
2008;A20664785;TALLERES DE ESCORIAZA;2000000128;TESA ESCORIAZA;Eskoriatza;Aire;040403;HEXACLOROBENCENO (HCB);42;0
2008;A20664785;TALLERES DE ESCORIAZA;2000000128;TESA ESCORIAZA;Eskoriatza;Aire;040159;PENTACLOROBENCENO;48;0
2008;A01129303;CELAYA EMPARANZA Y GALDOS INTERNACIONAL S.A.;2000000133;CELAYA EMPARANZA Y GALDOS INTERNACIONAL S.A (OÑATI);Oñati;Aire;030401;OXIDOS DE AZUFRE;11;2084,05
2008;A20394029;ALGODONERA DE SAN ANTONIO INDUSTRIAL;2000000152;Algodonera de San Antonio Industrial;Bergara;Aire;030403;MONOXIDO DE CARBONO;2;18974
